sentiment,message,id
2,"In a campaign overshadowed by the health of Christian Eriksen, who suffered a cardiac arrest during Denmark's opening Euro 2020 game, the Danish national team delivered a pulsating performance against Russia to secure an unlikely place in the tournament's knockout stages.",5115
1,"A suspect has been arrested and charged with murder in Russia after the death of Catherine Serou, an American student who vanished last week in the country's Nizhny Novgorod region, a local court told CNN Sunday.",5116
0,"Read CNN's Fast Facts about Duchess Catherine of Cambridge, the former Kate Middleton.  ",5117
-1,Max Verstappen extended his lead at the top of the Formula One championship with a thrilling victory at the French Grand Prix on Sunday.,5118
2,"During Germany's Covid-19 lockdown, Rabbi Zsolt Balla earned a devoted online following, live-streaming prayer services on Facebook.  ",5119
1,"A man from Windsor, southern England is set to have major surgery next month after his kidneys grew up to an estimated 40kg (88lb) due to polycystic kidney disease (PKD).",5120
0,"Thousands marched through central Warsaw on Saturday in an ""Equality Parade"" demanding an end to discrimination against the LGBT community, amid what campaigners say has been a rising tide of homophobia in Poland in recent years.",5121
-1,"A far-right extremist who became the object of a month-long manhunt after threatening a top doctor fighting Covid-19, appears to have killed himself, authorities in Belgium said Sunday.",5122
2,"Captain Angelo Capurro started showing symptoms of Covid-19 on his second day at sea. Within five days, the 61-year-old skipper was confined to his cabin, unable to get out of bed.",5123
1,Two own goals and scores from Kai Havertz and Robin Gosens helped Germany to a convincing 4-2 victory against Portugal in the sides' Euro 2020 game in Munich on Saturday.,5124
0,"Ryan Crouser toppled the men's shot put world record on Friday with a 23.37-meter throw on the first night of the US Olympic Track and Field Trials in Eugene, Oregon.",5125
-1,"Australia has told the Biloela family they won't be offered protection because ""it's safe"" for Tamils to return to Sri Lanka. But mounting evidence suggests that is not the case, according to the United Nations, rights groups and a UK Tribunal that recently criticized one of the main sources of information used by Australian immigration officers to deny Sri Lankans refugee status.",5126
2,"Legendary Indian sprinter Milkha Singh has died at the age of 91 after a month-long battle with Covid-19, according to a family statement obtained by CNN affiliate News 18. ",5127
1,"College baseball pitcher Sang Ho Baek died following complications from ulnar collateral ligament reconstruction, commonly known as Tommy John surgery, according to a verified GoFundMe page organized by one of his teammates.",5128
0,Norwegian golfer Viktor Hovland was forced to withdraw from the US Open on Friday after getting sand in his eye.,5129
-1,"After two rounds at the US Open, Matthew Wolff is in a tie for third and one shot off the lead. And he acknowledges he is surprised to be in this position.",5130
2,"Police are appealing for information on how two original paintings from 17th century European artists, ended up in a roadside dumpster in southeast Germany.",5131
1,Royal-watchers are turning their attention to the Duke of Sussex's upcoming trip.,5132
0,"Heading into this week's U.S. Open, the on and off course shenanigans between Brooks Koepka and Bryson DeChambeau had dominated the headlines.",5133
-1,"Neymar netted his 68th goal for Brazil in its 4-0 win over Peru during the Copa América on Thursday, surpassing Ronaldo Luis Nazario de Lima as the national team's second top goalscorer behind Pelé.",5134
2,British Prime Minister Boris Johnson says the UK government is talking with European football governing body UEFA about "sensible accommodations" over the staging of the Euro 2020 semifinals and final at London's Wembley Stadium.,5135
1,"It may have rained relentlessly for eight hours leading up to kick off, but the torrential downpour wasn't enough to dampen the spirits of the thousands of Scottish fans -- a conservative estimate -- that had traveled to London for the national team's Euro 2020 match against England.",5136
0,"Christian Eriksen has been discharged from hospital after undergoing a ""successful operation,"" the Danish Football Association confirmed on Friday.",5137
-1,Japan's top coronavirus adviser said Friday that staging the Tokyo Olympics without spectators is "desirable" as it would be the lowest risk option amid the pandemic.,5138
2,"Phoenix Suns guard Chris Paul has been sidelined following his placement on the league's Covid-19 health and safety protocols, the team announced on Wednesday.",5139
1,"Even before US President Joe Biden met with Russian counterpart Vladimir Putin, expectations were low.",5140
0,"It began with a look of pure annoyance and frustration, spiraled into a meme and then a beer company got involved. Yes, everybody is talking about the ongoing spat between golfers Brooks Koepka and Bryson DeChambeau.",5141
-1,"At halftime, the Atlanta Hawks trailed by 22 points. Three minutes into the third quarter, they trailed by 26 points. ",5142
2,"Tennis star Naomi Osaka has withdrawn from this year's Wimbledon but is planning on returning at the Tokyo Olympics, according to her agent Stuart Duguid.",5143
1,Rafael Nadal has announced he is pulling out of Wimbledon and the Tokyo Olympics.,5144
0,"As the Wimbledon tennis championships return this summer, organizers have announced updated measures including reduced stadium capacities, Covid-19 status certification for spectators, and a 5% cut to prize money.  ",5145
-1,Some of the brands sponsoring Euro 2020 -- Europe's ongoing international football tournament -- aren't having an easy time of it.,5146
2,"A therapy dog has played a role in saving a woman who was considering taking her own life on a bridge over a highway in the UK, first responders attending the scene have said.",5147
1,Belgian and Danish players halted their Euro 2020 match on Thursday to observe a minute's applause in an emotional mark of respect for Denmark's Christian Eriksen.,5148
0,"Christian Eriksen is to be fitted with an implantable cardioverter defibrillator (ICD), the Danish national football association announced Thursday, following the midfielder's collapse on the field at Euro 2020. ",5149
-1,Britain's Metropolitan Police has confirmed it will "review" allegations against Jeffrey Epstein and Ghislaine Maxwell brought to light in a new investigation by London-based Channel 4 News.,5150
2,"British Prime Minister Boris Johnson described his health minister as ""totally f**king hopeless"" during the early days of the pandemic, text messages published by his disaffected former chief adviser revealed on Wednesday.",5151
1,Cristiano Ronaldo became the greatest goalscorer in the history of the European Championship finals after netting a brace in Portugal's 3-0 win against Hungary on Tuesday.,5152
0,A Spanish man has been jailed for 15 years and five months for killing and eating his mother at the apartment they shared in Madrid.,5153
-1,Austria national footballer Marko Arnautovic has been handed a one-match ban by UEFA for "insulting another player" during his team's 3-1 win against North Macedonia at Euro 2020 on Sunday. ,5154
2,An emotional Andy Murray broke down in tears after beating Frenchman Benoit Paire 6-3 6-2 to reach the second round of Queen's.,5155
1,Long-serving captain Sergio Ramos is to leave Real Madrid after 16 years at the club. ,5156
0,"Heat-related deaths could triple in the UK by 2050 unless urgent efforts to tackle climate change are made, the country's Climate Change Committee (CCC) warned on Wednesday.",5157
-1,"On the back of two straight losses, without his fellow star Kyrie Irving and with a just returning from injury James Harden, Kevin Durant once again showed why he's one of the best in the NBA. ",5158
2,Christian Eriksen continues to be very much in the thoughts of players at Euro 2020.,5159
1,"The image of Christian Eriksen lying motionless on the pitch during Saturday's Euro 2020 game is one that ""will never go away,"" according to Finland captain Tim Sparv. ",5160
0,"Read CNN's Fast Facts for a look at the life of Diana, Princess of Wales and first wife of Prince Charles.",5161
-1,Olympic runner Shelby Houlihan has been banned from the sport for four years following a positive test for a component found in anabolic steroids after she says she ate a pork burrito that she believes caused the false positive.,5162
2,"A protester parachuted into Munich's Allianz Arena moments before the start of the Euro 2020 match between Germany and France on Tuesday, injuring several people who were hospitalized, according to European football governing body UEFA.",5163
1,Danish player Christian Eriksen has thanked well-wishers from around the world in his first social media post since suffering a cardiac arrest during Saturday's Euro 2020 game against Finland.,5164
0,"Hungary's parliament passed legislation on Tuesday that bans the dissemination of content in schools deemed to promote homosexuality and gender change, amid strong criticism from human rights groups and opposition parties.",5165
-1,"A ""special"" Australian kelpie has sold for a record-breaking 35,200 Australian dollars ($27,090) at a working dog auction in the country's Victoria state.",5166
2,Have we already seen the best goal of Euro 2020?,5167
1,A spectacular tribute was paid to Argentina legend Diego Maradona before the nation's opening game of the 2021 Copa América on Monday night. ,5168
0,Brazil won the opening game of the 2021 Copa América as the Covid-19-affected tournament got underway on Sunday. ,5169
-1,"Tokyo Olympic organizers plan to give away about 150,000 condoms at next month's Games, but are telling athletes to take them home rather than use them in the Olympic village where social distancing rules and coronavirus measures are the top priority.",5170
2,Boris Johnson has told English citizens that his government's plan to lift all Covid-19 restrictions on June 21 has been scuppered by the Delta variant of the virus. ,5171
1,A host of big names from sport took to social media to express their opinions on Nikola Jokic's ejection during the Denver Nuggets' NBA playoff loss on Sunday. ,5172
0,"The government is facing some heat for its absurd approach on the public awareness campaigns, which inclues Heroes of laziness, a Hamas supporter and David Hasselhoff.",5173
-1,"Read CNN's Fast Facts on Prince William and learn more about the Duke of Cambridge, who is second in line to the British throne.",5174
2,"Stefanos Tsitsipas has paid tribute to his grandmother, who he says passed away five minutes before he took to the court for the French Open final against Novak Djokovic.",5175
1,"Denmark striker Martin Braithwaite has criticized UEFA, European football's governing body, for forcing the players to play their Euro 2020 match against Finland on Saturday after teammate Christian Eriksen's collapse.",5176
0,It's been four years since the Grenfell Tower disaster; four years since a fire engulfed the residential building where 72 people lost their lives and hundreds of others lost almost every possession they owned.,5177
-1,"Novak Djokovic came back from two sets down in a grand slam final for the first time in his career, as he narrowly got the better of Stefanos Tsitsipas in a thrilling French Open final.",5178
2,Read CNN's Radovan Karadzic Fast Facts to learn about his involvement in genocide and crimes against humanity during the breakup of Yugoslavia in the 1990s.,5179
1,"Christian Eriksen ""was gone"" before being resuscitated from cardiac arrest, Denmark's team doctor said at a press conference Sunday. ",5180
0,"Russian President Vladimir Putin has said his nation is prepared to extradite cyber criminals to the United States on a reciprocal basis, Russia's state-run TASS news agency reported Sunday. ",5181
-1,"French authorities were racing to clean up an oil spill approaching the island of Corsica on Saturday, launching an ""anti-pollution plan"" to prevent the slick from reaching sunbathers on the coast.",5182
2,"The Queen smiled and joked with Catherine, Duchess of Cambridge and Camilla, Duchess of Cornwall as she swapped a knife for the longer blade to slice through a cake while visiting the organizers of the Big Lunch during the G7 summit in Cornwall. ",5183
1,"British Foreign Secretary Dominic Raab has said the path is now clear for a virtual trial of Anne Sacoolas, the US woman accused of killing 19-year-old Harry Dunn in August 2019 while she was driving on the wrong side of the road in England.",5184
0,"A second man has been charged in the shooting last month of Black Lives Matter activist Sasha Johnson, the London Metropolitan Police said in a statement Saturday.",5185
-1,"The mayor of Moscow Sergey Sobyanin has asked residents in the Russian capital to stay home in the coming week, declaring it a ""non-working"" week, to try and curb the spread of Covid-19.",5186
2,"The Copa America, South America's premier football competition, due to kick off June 13 in the Brazilian capital of Brasilia, is triggering a wave of strong reactions for a sporting event.",5187
1,"G7 leaders are staying in luxury accommodation on the glorious Carbis Bay, flying in on private jets for lavish meals and even a meeting with the Queen, to discuss, of all things, how to address the inequality their nations have long perpetuated. ",5188
0,"A dog has been rescued by sailors after wandering through the Arctic for more than a week, according to Russian state media.",5189
-1,"Barbora Krejcikova won her maiden grand slam singles title, beating Anastasia Pavlyuchenkova 6-1 2-6 6-4 in a roller coaster French Open final.",5190
2,Denmark star Christian Eriksen was reported to be in a stable condition after collapsing during the first half of Denmark's opening Euro 2020 match against Finland in Copenhagen.,5191
1,"Novak Djokovic dethroned Rafael Nadal in an all-time classic encounter to reach the French Open final, winning 3-6 6-3 7-6 6-2 in a match that lasted more than four hours.",5192
0,"A meeting with the monarch can be intimidating ... even if you are a world leader. US President Joe Biden will want to follow the established conventions for his one-on-one with the 95-year-old monarch. Here's a quick rundown of the royal rules of engagement.  
",5193
-1,"When Joe Biden meets the Queen later this month, he will be the 12th serving US President to do so during her reign.  ",5194
2,Italy laid down an early marker on the opening night of Euro 2020 with a dominant 3-0 victory over Turkey.,5195
1,"Carrie Johnson, the new wife of UK Prime Minister Boris Johnson, is taking her first step onto the global stage as she welcomes G7 leaders to a summit in Cornwall. ",5196
0,"Brisbane, Australia is set to host the 2032 Olympics after the International Olympic Committee (IOC) endorsed its unopposed bid for the future Games.",5197
-1,A group of international scientists has called on Norway to halt plans for acoustic experiments on minke whales.,5198
2,"A stream of bubbles is catching trash in Amsterdam's Westerdok canal, preventing it from ultimately flowing into the North Sea.",5199
1,Greek tennis star Stefanos Tsitsipas advanced to his first career grand slam final with victory over Alexander Zverev at the French Open on Friday. ,5200
0,"Russian President Vladimir Putin is going to Geneva, Switzerland, not merely to appear on the same platform as US President Joe Biden, but because ""the poor state of relations"" between both countries demands a summit, Kremlin spokesman Dmitry Peskov told CNN in an exclusive interview on Friday.",5201
-1,Utah Jazz guard Jordan Clarkson says there is "just no room" for racist incidents days after helping a food truck which had been graffitied with an anti-Asian racial slur and offensive images. ,5202
2,"Zooming past trees, gnarled roots and metal poles on a mountain bike, the wind blowing in your face as you race down the dirt course -- this is just a snapshot of the UCI Mercedes-Benz Mountain Bike Downhill World Cup.",5203
1,"For decades, historians and scientists believed Antarctica was discovered by Europeans and Americans. But according to a new study, it may have been New Zealand's indigenous Maori people who first laid eyes on the icy landscape.",5204
0,A pumped up Novak Djokovic let out a series of guttural screams after edging past Italy's Matteo Berrettini on Wednesday to reach the semifinals of this year's French Open. ,5205
-1,"Hungarian Prime Minister Viktor Orban on Thursday said kneeling to protest against discrimination before sporting events was a custom related to slavery and alien to the central European country, adding that pressuring athletes everywhere to follow suit was ""provocation.""",5206
2,"France is to end its years-long anti-terror mission targeting Islamists in the Sahel region of West Africa, French President Emmanuel Macron announced Thursday.",5207
1,Boris Johnson's star turn on the world stage has already been undermined by his previous greatest accomplishment: Brexit. ,5208
0,Anastasia Pavlyuchenkova reached her first grand slam final with a 7-5 6-3 victory against Tamara Zidanšek at the French Open.,5209
-1,"Edward, Earl of Wessex, pops his head around the door of the room in St James's Palace and chuckles at the numerous cameras set up for the interview. ""Do you have enough?"" he laughs.",5210
2,"Carbis Bay in Cornwall, with its golden beaches and azure blue ocean, is prime G7 real estate. Think past summits, such as Taormina, Sicily in 2017 or Biarritz, France in 2019, but instead with the temperature turned down and rapacious seagulls scavenging for a free lunch.",5211
1,"Brazilian national team players and staff published a letter on their social media accounts Wednesday criticizing the organization of the Copa America tournament, but assuring they would still participate should the tournament go ahead.",5212
0,"Read CNN's Fast Facts on D-Day and learn more about the Allied invasion of Normandy on June 6, 1944.",5213
-1,"Twenty five years ago, when England hosted Euro 1996, the nation was in thrall to a team that reached the European Championship's semifinals playing an exciting brand of soccer to the soundtrack of fans singing ""Football's Coming Home,"" the chorus to the ""Three Lions"" song.",5214
2,A teenager in Australia is in critical condition after a whale leaped from the water and landed on the fishing boat he was in. ,5215
1,"The English Premier League outlined on Wednesday sanctions for the six clubs -- Arsenal, Chelsea, Liverpool, Manchester City, Manchester United and Tottenham -- involved in the breakaway Super League that was announced in April. ",5216
0,"French President Emmanuel Macron was slapped in the face by a man in a crowd as he spoke to the public during a visit to southeast France on Tuesday, video of the incident posted on social media showed.",5217
-1,"Prince Harry and Meghan, Duchess of Sussex have denied a report in the British media that they did not ask Queen Elizabeth II about naming their daughter Lilibet, after the monarch's childhood nickname. ",5218
2,A Serbian volleyball player has been suspended for two matches after she was caught on camera stretching her eyelids -- a racist gesture used to mock people with Asian heritage -- during an international competition between Serbia and Thailand. ,5219
1,Coco Gauff's dream run at the French Open came to an end on Wednesday as she lost in straight sets to Barbora Krejcikova 7-6 (8-6) 6-3. ,5220
0,"Australia's baseball team has pulled out of Olympic qualifiers, citing the ""insurmountable"" challenge of traveling to Mexico during COVID-19.",5221
-1,"The previous women's 10,000-meter record was only set on Sunday, but Ethiopia's Letesenbet Gidey has already bettered it.",5222
2,Denver Nuggets center Nikola Jokic has been named the Most Valuable Player for the 2020-21 NBA season. ,5223
1,"It was supposed to be the underworld's impenetrable communication tool, a digital safe space to plot crimes ranging from drug trafficking to murder away from the prying eyes of the law.",5224
0,Debbie Hewitt is set to become the first female chair of England's Football Association (FA) in the organization's 157-year history. ,5225
-1,"Jim Fassel, who coached the NFL's New York Giants from 1997 to 2003, passed away Monday at age 71, the Giants announced in a press release. ",5226
2,"Keira Knightley has said that every woman she knows has been subjected to sexual harassment, from being flashed to groped, including herself.",5227
1,"Archeologists working in central England have found a shackled skeleton which, they say, provides physical evidence that slavery was practiced in Roman Britain.",5228
0,"Former Bosnian Serb army leader Ratko Mladic, nicknamed ""the butcher of Bosnia,"" will have to serve his life sentence after an appeal against his war crimes convictions was rejected on Tuesday.",5229
-1,"After the acquisition of superstar James Harden in the offseason, the Brooklyn Nets were crowned as the NBA's next super team. ",5230
2,Belgium striker Romelu Lukaku believes racism in football is at an "all-time high" ahead of the start of the European Championships. ,5231
1,"A microscopic animal has been revived after slumbering in the Arctic permafrost for 24,000 years. ",5232
0,"A new species of dinosaur discovered in Australia has been confirmed as the largest ever found in the country, and one of the biggest in the world.",5233
-1,"A London Metropolitan Police officer has pleaded guilty to the kidnap and rape of Sarah Everard, a 33-year old woman who disappeared while walking in south London in March, the PA news agency reported Tuesday.",5234
2,"Read CNN's Fast Fasts about Britain's Prince Harry, Duke of Sussex, and learn more about the prince who is sixth in line for the throne.",5235
1,"A bottle of wine was broken across a mass of gray metal in Mobile, Alabama, on Saturday, as the United States Navy unveiled the only ship in its fleet to be named after a foreign capital.",5236
0,"Meghan, Duchess of Sussex has given birth to a daughter, Lilibet ""Lili"" Diana Mountbatten-Windsor, the second child for her and Prince Harry, the couple announced in a statement on Sunday.",5237
-1,"Retired boxing champion Floyd Mayweather Jr. will return to the ring in a ""super exhibition"" against YouTuber Logan Paul at the Hard Rock Stadium in Miami, Florida.",5238
2,"For 17-year-old Coco Gauff, breaking records is a regular occurrence. ",5239
1,"USA Gymnastics star and world champion Simone Biles took home her record seventh national women's all-around title at the US Gymnastics Championships in Fort Worth, Texas, on Sunday. ",5240
0,"David Dushman, the last surviving soldier who helped liberate Auschwitz-Birkenau, died on Saturday at the age of 98, the Jewish community of Munich and Upper Bavaria said in a statement on its website.  ",5241
-1,Yuka Saso bounced back from two early double bogeys and bested Japan's Nasa Hataoka in the third hole of a sudden death playoff to win the 76th US Women's Open golf championship at the Olympic Club in San Francisco on Sunday.,5242
2,"Dr. Detlef Merchel didn't expect to end up in court for doing what he sees as part of his job: giving his patients information about the medical procedures he provides. But there he was, getting convicted for ""advertising abortion"" -- a crime in Germany.",5243
1,Floyd Mayweather says "he had fun" exchanging blows with Logan Paul during their eight-round exhibition match Sunday.,5244
0,"Throughout his life, cycling has been a form of solace for Oz Sanchez. From the age of 12 or 13, he remembers being out on a bike even in the small hours. ",5245
-1,Ukraine plays its first European soccer championship group game against Netherlands on June 13 and the players will be wearing shirts that feature a map of their country that includes Crimea -- a region annexed by Russia in 2014.,5246
2,"When the Duke and Duchess of Sussex announced the birth of their second child -- a daughter -- on Sunday, the couple also revealed her name: Lilibet 'Lili' Diana Mountbatten-Windsor.",5247
1,"Intense heat and high humidity could pose a serious risk to athletes at this year's Tokyo Olympics, according to a new report.",5248
0,"Sitting beside the famous Harton S. Semple trophy, Yuka Saso asks: ""Do I get this trophy at home or do I get a different one?""",5249
-1,"The body of a toddler that washed up on Karmøy Island earlier this year has been identified by Norwegian police as that of Artin Irannezhad from Iran, who was previously listed as missing after his family attempted to cross the English Channel by boat in October 2020.",5250
2,"Spanish golfer Jon Rahm was withdrawn from the Memorial Tournament Saturday after testing positive for Covid-19, the PGA Tour announced.",5251
1,"Members of the royal family have wished Archie Harrison Mountbatten-Windsor, son of Prince Harry and Meghan, Duchess of Sussex, a happy birthday as he turns 2 years old.",5252
0,"Thousands of Hungarians, some of them holding banners declaring ""treason,"" protested on Saturday against a Chinese university's plans to open a campus in Budapest.",5253
-1,Roger Federer has withdrawn from the French Open as he seeks to protect his knee following two operations in 2020.,5254
2,"This week, Boris Johnson gets his first big chance to answer a question that's puzzled many in the international community for some time: Post-Brexit, what is Britain actually for? ",5255
1,Red Bull drivers Max Verstappen and Sergio Perez experienced wildly different emotions in a dramatic Azerbaijan Grand Prix on Sunday.,5256
0,Serena Williams was surprisingly beaten by Elena Rybakina in two sets as the 39-year-old American exited the French Open at the last-16 stage on Sunday.,5257
-1,"Brazil might be hosting the Copa America, but whether the Brazilian soccer squad wants to participate in the tournament due to the uncontrolled state of the pandemic in the country remains to be seen.",5258
2,It's hard to tell whether it's pantomime or a canny marketing ploy as the YouTuber fighter's brother steals the undefeated professional boxer's hat and they get into a heated pre-press conference fight. ,5259
1,"Russian President Vladimir Putin signed a new law Friday banning individuals designated as ""extremists"" from running for public offices, a move condemned by the opposition as an effort to further limit political competition.",5260
0,Nadia Nadim is not your average footballer.,5261
-1,"Detained journalist Roman Protasevich has again appeared on Belarusian state media, to the concern of government critics who fear the young dissident is being forced to address the nation under duress.",5262
2,Serena Williams put in an impressive display on Friday to qualify for the French Open fourth-round with a chance at entering the history books on the horizon. ,5263
1,"Russian tennis player Yana Sizikova was arrested in Paris on Thursday evening for sports corruption and fraud in an organized group, two French law enforcement sources have told CNN. ",5264
0,"A top cleric in Germany's Catholic Church has offered to resign as the Archbishop of Munich, saying he shared ""responsibility for the catastrophe of sexual abuse"" by church officials.",5265
-1,"Police excavations at a cafe in the quiet English city of Gloucester revived a half-century-old puzzle: What happened to Mary Bastholm, a carefree 15-year-old girl who went missing in January 1968? ",5266
2,"The Argentina national team paid tribute to Diego Maradona in its first match since his death, unveiling a five-meter [16.4-foot] statue and wearing his image on their shirts ahead of kick-off.",5267
1,The last time an amateur took the lead after a round in the US Women's Open was when Jane Park did so at Newport Country Club in 2006.,5268
0,"Meghan and Harry referred repeatedly to the royal ""institution"" during their Oprah interview. But what is it, and how does it operate?",5269
-1,Roger Federer has become known for his cool and composed tennis but the 20-time grand slam champion wasn't happy during his French Open win against Marin Cilic.,5270
2,"LeBron James and the defending NBA champion Los Angeles Lakers lost 113-100 to the Phoenix Suns in Game 6 of their first-round series on Thursday, eliminating the Lakers and bringing an end to an impressive record in James' career.",5271
1,"A truck laden with tomato puree crashed in England this week, turning a highway red and prompting a number of food-related puns from people on social media. ",5272
0,"Belarus has struck back against the United States, slashing the number of staff permitted at the US embassy in Minsk, in response to sanctions imposed on some of its state-owned enterprises.",5273
-1,"Denmark has passed a law allowing it to relocate asylum seekers to third countries while their asylum claims are processed, in a move that has drawn sharp condemnation from human rights groups. ",5274
2,World no. 1 Ashleigh Barty was forced to retire from the 2021 French Open due to injury on Thursday. ,5275
1,"Thousands of volunteers have pulled out of the Tokyo 2020 Olympics in recent weeks, organizers said, fueling concerns Japan may not be ready to host the rescheduled Games as the country struggles to rein in a new wave of Covid-19 cases.  ",5276
0,"Two men's doubles players at this year's French Open have tested positive for Covid-19 and are now in quarantine, organizers confirmed. ",5277
-1,"It wasn't long ago that Prince Harry and Meghan claimed members of the British royal family had made overtly racist comments about the skin color of their first-born child. Now, newly published archive papers reveal a racist recent past in the family. ",5278
2,"An investigation into the alleged gang rape of a 14-year-old girl in Ghent, Belgium, is underway after five people -- including three minors -- were arrested, according to public prosecutors and local media reports. ",5279
1,"Passengers on an Air France flight were evacuated in Paris on Thursday after an anonymous threat, the company said in a statement.",5280
0,Serena Williams says she'd like to give Naomi Osaka a hug after the world No.2 withdrew from the French Open on Monday.,5281
-1,Chris Evert knows what it's like adjusting to life as a tennis superstar at at young age.,5282
2,"A Belarusian activist stabbed his own throat during a court hearing in Minsk on Tuesday, according to local human rights watchdog Viasna 96.",5283
1,"Britain's royal family has announced a four-day holiday weekend in June 2022 to celebrate Queen Elizabeth II's 70th year on the throne, with a program of events featuring a parade, street parties and a live concert at Buckingham Palace. ",5284
0,"""I don't like violence,"" says Reema Aburahma, ""I'm so girly!"" ",5285
-1,"Olympic hockey gold medalist Imran Sherwani has revealed he has been diagnosed with early-onset Alzheimer's, after first noticing symptoms while in his early 50s.",5286
2,"The surprise decision to award Brazil hosting rights for the Copa America, South America's biggest international football tournament, with just 12 days until the start date is drawing widespread criticism.",5287
1,"As Major League Baseball celebrates its first annual ""Lou Gehrig Day,"" revisit the famous 1939 farewell speech by the Yankees legend that cemented a relationship between baseball and the ALS community.",5288
0,"Atlanta Braves outfielder Marcell Ozuna posted a $20,000 bond on Monday after being arrested on charges of domestic violence against his wife.",5289
-1,"The children know the man whose portrait hangs above their playroom door as Mister S or Mister Somerton. His real name remains a mystery more than 70 years after he was found dead in a smart brown suit on an Australian beach, a half-smoked cigarette resting on his collar. ",5290
2,"Asparagus is known to be a traditional side dish of the Flemish people, so much so perhaps that a recipe for the delicious shoot has mistakenly appeared in a Belgian law database. ",5291
1,"From wrestling alligators to feuding with game show host Bob Barker on tour, no one quite draws a crowd like Happy Gilmore. ",5292
0,"After a season of relative underachievement, five-time European Cup winner FC Barcelona has embarked on the process of overhauling its squad.",5293
-1,"South America's Football Confederation, CONMEBOL, announced on Sunday that the Copa América would no longer be held in Argentina, just 13 days before the tournament was due to begin.",5294
2,Carlo Ancelotti has returned to Real Madrid to become the club's new manager for the second time in his career. ,5295
1,"France and Germany are ""seeking full clarity"" on a report claiming that one of Denmark's intelligence agencies helped the United States spy on several senior European officials, including German Chancellor Angela Merkel, French President Emmanuel Macron said Monday.",5296
0,"Sicilian Mafia turncoat Giovanni Brusca, the man who detonated the bomb that killed judge Giovanni Falcone in 1992, has been released from jail after serving a 25-year sentence, causing grief and anger among the relatives of those he killed.",5297
-1,"The celebrations started even before she had crossed the line, gesturing with her left arm and shouting in delight. ",5298
2,"Catapulted to stardom by her landmark silver medal at the 2016 Olympic Games, badminton star P. V. Sindhu has become a sporting, social and cultural female figurehead in India. At 25 she's already the country's most marketable female athlete and her upward trajectory continues both on and off the court.",5299
1,"Carrie Johnson, the wife of UK Prime Minister Boris Johnson, has announced the couple are expecting their second child in December.",5300
0,"16-year-old Ajax youth player Noah Gesser died in a car accident on Friday evening, the Dutch football club announced.",5301
-1,The Tokyo Olympics are officially underway with thousands of the world's most outstanding athletes competing against each other in one convenient location for one enterprising TikToker.,5302
2,"After years of dominance that equated to a glut of 20 medals across the past three Olympic Games, Great Britain's rowers reached choppy waters in Tokyo. ",5303
1,"Simone Biles will not compete in the Olympics finals for two of the four individual women's gymnastics events, vault and the uneven bars, USA Gymnastics said.",5304
0,"American BMX rider Connor Fields sustained a brain hemorrhage following his crash in the Tokyo 2020 Olympics, according to USA Cycling.",5305
-1,The sight of a jubilant Olympian standing atop the podium after being victorious in their discipline with a gold medal between their teeth is an iconic one. ,5306
2,Sydney's poorest neighborhoods on Friday braced for military enforcement of the city's toughest and longest lockdown of the Covid-19 pandemic as the infection numbers held persistently high five weeks since restrictions began.,5307
1,"In a series of Instagram stories, Simone Biles shared videos -- which since have been deleted -- of herself struggling with her dismounts on the uneven bars and answering questions about having the twisties, a mental block in gymnastics where competitors lose track of their positioning midair.",5308
0,"Japan's summers are hot, humid, and can be deadly. If records are being broken during events at the Olympics, Tokyo 2020 could also emerge with perhaps a record it wouldn't have wanted. ",5309
-1,"Ethiopia's Selemon Barega won the men's 10,000-meter gold at the Tokyo Olympics on Friday after a thrilling sprint on the final lap. ",5310
2,The issue of doping reared its head at Tokyo 2020 on Friday as the Russian Olympic Committee (ROC) hit back at comments from American swimmer Ryan Murphy which questioned whether Evgeny Rylov's 200m backstroke gold medal was "100% clean.",5311
1,"Malta's government must bear responsibility for creating an ""atmosphere of impunity"" that contributed to the murder of journalist Daphne Caruana Galizia, an independent inquiry has found.",5312
0,Royal commentators noticed an omission on the official royal website until this week.,5313
-1,"After a turbulent few years, Sunisa Lee can now call herself an Olympic gold medalist.",5314
2,Novak Djokovic's search for a historic 'Golden Slam' came to an end on Friday as he lost to Alexander Zverev at Tokyo 2020. ,5315
1,"A tiny landlocked European country surrounded by Italy, San Marino enjoyed a breakout moment at Tokyo 2020 on Thursday, winning its first ever Olympic medal.",5316
0,"Former Olympic champion Connor Fields ""is awake and awaiting further medical evaluation"" after crashing in the BMX Racing event at Tokyo 2020, said USA Cycling BMX, citing the team doctor.",5317
-1,Gymnastics is a physically demanding sport with a high injury rate. But it is extremely difficult psychologically as well. CNN's Elle Reeve writes about how fear plays a role in the mental and physical health of elite Olympic gymnasts.,5318
2,The story of Suni Lee's rise as Olympic gold medalist in many ways reflects the larger struggles of the Hmong people as one of the country's most marginalized Asian American groups.,5319
1,Seventeen gold medals were won. Here's a breakdown of who's taking home the gold:,5320
0,"Simone Biles, the US gymnast who withdrew from Tokyo 2020 Olympic events to prioritize her mental health, has thanked fans for their ""love and support"" amid an outpouring of praise and well wishes from people around the world.",5321
-1,Germany cycling coach Patrick Moster has been sent back home from the Toyko Olympics after he made a racist remark during the men's road time trial on Wednesday.,5322
2,Simone Biles had to withdraw from the women's team gymnastic final on Tuesday as the Russia Olympic Committee (ROC) took gold at the Tokyo 2020 Olympics.,5323
