sentiment,message,tweetid
1,"My name, Jørgen, is always pronounced wrong. So I go by my middle name, Kristoffer. Friends started c… https://t.co/XbetohH0zN",20466
-1,baby yoda holding collide with the sky https://t.co/eUzLNQjZqk,20467
0,As some residents of the northwestern US are digging out from heavy snow and facing travel delays due to wintry weathe…,20468
1,"When stars collide, they give you: https://t.co/oKybAIc12s",20469
2,Did you get it right? Watch the 🐐🐐 collide in the #BattleOfEquals 💥 #INDvAUS https://t.co/0Wdq8kixde,20470
-1,Taylor-Ann Hasselhoff - Collide https://t.co/YsnMSnO8MZ,20471
0,Heb je ‘TECHNOSTATE INC. SHOWCASE #152 Paul Collide Mix’ van Paul Collide (Official) al gehoord op #SoundCloud? #np https://t.co/74gRZMf3Lc,20472
2,The helicopter is too close to the poles and it's causing them to infinitely collide. I got them to settle… https://t.co/vuavdT7WsT,20473
1,Collide – Taylor-Ann https://t.co/L1c0za3yEA,20474
-1,I love you shahnaz collide really I can connect you to you love you shona skin 😘😘😘😘😘😘,20475
0,#NowPlaying Collide - Tiana Major9 &amp; Earthgang #Listen live on our free app! #1037Thebeat The Voice of Muskegon!,20476
1,Episode 2 of my new Partner vs Partner Trivia Show is live today at NOON EST. and …,20477
2,"""It is stomach-churning"": Progressives' dread rises as Warren and Sanders collide https://t.co/Kc9L5VCtkJ https://t.co/1lH…",20478
-1,"Sex, Violence and Self-Discovery Collide in the Incandescent ‘Cleanness’ https://t.co/OqnQ4Y5ofQ #books #books… https://t.co/pc6WPalB2i",20479
0,"""YOU SABOTAGED ME?!"" Another lil sprite edit idea I've had since reading 's ""World Collide"" story. Never not…",20480
2,"Heavyweights collide! India-Australia clash to prove ODI supremacy. Cut-throat contest on the cards? ,… https://t.co/KEJy9omhsK",20481
1,Two buses collide head-on Hatton-Kandy road in Diyagala injuring 20 passengers https://t.co/yFkMn29Qi2 https://t.co/y9mJvRWg4y,20482
-1,💥Let our worlds collide💥,20483
0,Homer is driving drunk😱 and has collided with a battery 🔋,20484
1,"Recently, I have seen a lot of people putting their legs on the dashboard of moving cars. Stop it immediately The woman…",20485
2,"In 2008, Laskar and Gastineau simulated 2500 futures for the Solar System, changing the initial position of Mercury by…",20486
-1,Homer is driving drunk😱 and has collided with a middle finger 🖕🏼,20487
0,Sgt. David Edward Lloyd. One of THE FEW. https://t.co/njHwA4c6jd Killed when he collided with another Spitfire over Hayes. He…,20488
2,Monster Hunter X Resident Evil X Final Fantasy X The Witcher. So many universes collided in one cutscene! 😆 #REBHFun #R…,20489
1,It's about time our two worlds collided like this. Check out the new FEN! Live from Fillory and get ready for #TheMagici…,20490
-1,Omg wait just scrolling through the dredges and didn’t actually realise there was a logo m… https://t.co/FkNr7ZJIOb,20491
0,Homer is driving drunk😱 and has collided with a woman judge 👩🏾‍⚖️,20492
1,"The imam and his “wife’s “ things just collided like that, this guy is taking us for a ride like two weeks seriously and you…",20493
2,the planet that collided with the earth gave us the moon... at least we got something out of the deal,20494
-1,Homer is driving drunk😱 and has collided with a person in bed 🛌,20495
0,the planet that collided with the earth gave us the moon... at least we got something out of the deal,20496
2,"We are open to any deal that saves bloodshed on a basis of the elimination of terrorism, the dissolution of militias, and the…",20497
1,Breaking news 3 VW Citi Golfs collided on the m2 highway and 55 coloured guys got injured,20498
-1,OH MY GOD MY WORLDS COLLIDED,20499
0,Had a really nice conversation with a guy last week who was telling me that two alternate universes have collided.… https://t.co/sJirH3ujby,20500
1,Homer is driving drunk😱 and has collided with a person cartwheeling 🤸,20501
2,!!! 2013/14 YOUTUBE COVER LISTENING WORLDS AND BTS HAVE COLLIDED!!!,20502
-1,14/1/1940 This day 1940 British coaster Hullgate collided Moyle in Scheldt Belgium#unknown losses Anyone have a fam… https://t.co/rpnsVdvI7G,20503
0,Homer is driving drunk😱 and has collided with a funeral urn ⚱,20504
2,"... from that moment. Our hearts collided on that day. 15 years and 3 kids later, she… https://t.co/6dbb2tblgU",20505
1,YALL MY TWO WORLD COLLIDED ONCE AGAIN!! YOONGI WITH MAX IM CRYING I DID NOT EXPECT THAT,20506
-1,#APPEAL | Were you driving on the #A1 in #Barnet around 2130hrs last night? A dark coloured Audi collided with a lamp po…,20507
0,Homer is driving drunk😱 and has collided with a woman swimming 🏊🏻‍♀️,20508
1,BRO MY CHILDHOOD JUST COLLIDED https://t.co/03y2h33RSp,20509
2,photo of the ukranian plane that was shot down right before the missile collided with it https://t.co/J3FXVwtb7t,20510
-1,Three people were taken to hospital after two cars collided in Surfers Paradise. https://t.co/tIEQ9K5sus #7NEWS https:/…,20511
0,Homer is driving drunk😱 and has collided with a fleur-de-lis ⚜,20512
2,Three people were taken to hospital after two cars collided in Surfers Paradise. https://t.co/tIEQ9K5sus #7NEWS https://t.co/3wnsxIG6fr,20513
1,Sgt. David Edward Lloyd. One of THE FEW. https://t.co/njHwA4c6jd Killed when he collided with another Spitfire over… https://t.co/FPKVMUZJqb,20514
-1,!!! 2013/14 YOUTUBE COVER LISTENING WORLDS AND BTS HAVE COLLIDED!!! https://t.co/7zvZzFrHS8,20515
0,Homer is driving drunk😱 and has collided with a Belize 🇧🇿,20516
1,Alyssa and our server collided and the server goes “oh man I thought I hit a wall” 😂😂😂,20517
2,Homer is driving drunk😱 and has collided with a thumbs up 👍🏽,20518
-1,"#sapsKZN Yesterday, DBN #SAPS #SAR along with various role players responded to an accident on the M13 East bound afte…",20519
0,So a while ago Josh and Ollie got a BTS Album: Persona from an Army named Michelle of Hongkong... My t… https://t.co/f22Y5Npdfl,20520
2,Homer is driving drunk😱 and has collided with a Mrs. Claus 🤶🏽,20521
1,"A Russian naval ship nearly collided with a U.S. Navy destroyer in the North Arabian Sea in what was called an ""aggress…",20522
-1,Homer is driving drunk😱 and has collided with a mouth 👄,20523
0,"In the early hours of Aug. 21, 2017, the USS John S. McCain took an unexpected left turn &amp; collided with a tanker. 10 sailo…",20524
1,YESSSSSSS MY TWO WORLDS HAVE COLLIDED https://t.co/nU5CKNH3de,20525
2,Morning and late night political worlds collided on Monday as Morning #Joe hosts #Joe #Scarborough and Mika Brzezin… https://t.co/3ezGTkxsQP,20526
-1,Homer is driving drunk😱 and has collided with a bookmark tabs 📑,20527
0,"The 1st detection of two black holes merging was made in 2015. They collided moving at over half the speed of light, and tota…",20528
2,"""40 years""? Doubt it. You still don't understand it to a basic level. Both players slid in Rob got there f… https://t.co/yiqAx2bdYm",20529
1,Observed a glitched data burst from Madison in relation to an ace that collided with couriers near The Aerie.,20530
-1,Six people have been confirmed dead and several others injured after the matatu they were travelling in collided he… https://t.co/T1rxu8Xk2J,20531
0,So? Why couldn’t both be true? According to Warren that’s exactly what happened. Stating his persona…,20532
1,ITS THE WAY MY TWO WORLDS HAVE COLLIDED,20533
2,Homer is driving drunk😱 and has collided with a tongue 👅,20534
-1,#FromOneLine 19 We all felt the earth move Palpable chemistry right there When our eyes first met Two worlds collided…,20535
0,Homer is driving drunk😱 and has collided with a spiral shell 🐚,20536
2,"He took two steps, and promptly collided with a man in a mask and a broad brim hat. Distantly, kell knew it was str… https://t.co/by29PbRxms",20537
1,"#sapsKZN Yesterday, DBN #SAPS #SAR along with various role players responded to an accident on the M13 East bound a… https://t.co/d2Bin2GI0a",20538
-1,Homer is driving drunk😱 and has collided with a nut and bolt 🔩,20539
0,"""Sometimes when I wake up, I feel like I'm still sleeping. I feel like all the colours and shapes of the world have coll…",20540
1,Homer is driving drunk😱 and has collided with a man running 🏃🏾‍♂️,20541
2,rip Hanlon park🥺. that’s where all my niggas from Longwood and all my niggas from Edgewood and dolfield collided lo… https://t.co/GxWRtIZdno,20542
-1,Homer is driving drunk😱 and has collided with a water wave 🌊,20543
0,"Snarling down at his sister, he would lightly gasp as he felt her long legs squirm underneath him… https://t.co/COWjIBVlQ2",20544
2,"#A303 Eastbound between #Chicklade and #Wylye, there is a vehicle collision and fluid spillage. Contractors en route to…",20545
1,"Thanks for letting us know, Desmond - a collision on the N7 added to very heavy delays in the area.",20546
-1,Police are seeking witnesses as they investigate a recent fatal fail-to-remain collision. https://t.co/hxhWHyNvEZ,20547
0,"#Italy, metro train collision in #Naples: driver in shock and 9 people slightly injured.",20548
1,...#Macron called the summit with W/A leaders following a helicopter collision that occurred during a combat opera… https://t.co/cSiLTXkJeq,20549
2,#DUBLIN Collision just cleared from the N7 inbound; long delays remain in the area. More here: https://t.co/PSzIBsvOzE,20550
-1,⚠️🚘 There has been a road traffic collision on Coventry Road just after Manor House Lane #Birmingham. Allow extra time for you…,20551
0,#M3 Northbound between J12 #Pitmore &amp; J11 #Shawford - the outside lane is blocked due to a traffic collision - Police ar…,20552
2,Showing off some cool stuff with the portals such as collision support and a… https://t.co/csnJXKADTC,20553
1,"Some ""zombie companies"" loan a lot for production that worth nothing in the market in China. Like s… https://t.co/PdQUJK6Vkg",20554
-1,⚠️ UPDATE: #A141 westbound between Tesco and Audi roundabouts #Huntingdon; Road BLOCKED due to road traffic collision. Q…,20555
0,"Northbound I-5 at Las Flores Drive, all traffic being diverted off, due to a multi-vehicle traffic collision. #SDCaltransAlert",20556
1,"We are currently attending a road traffic collision on the #A92, northbound near to the Portlethen junction The road is do…",20557
2,A man has been taken to #Gloucestershire Royal Hospital with serious injuries following a two-car collision on Priors R…,20558
-1,#M20 between J5 #Maidstone &amp; J4 #Leybourne there is a traffic collision within the roadworks blocking lanes 1 &amp; 2. #Traf…,20559
0,#M3 Northbound between J12 #Pitmore &amp; J11 #Shawford - the outside lane is blocked due to a traffic collision - Poli… https://t.co/yeF63cumxZ,20560
2,M7: all lanes have reopened inbound between J5 Athgoe and J4 Rathcoole following an earlier multi vehicle collision. #m50safety,20561
1,The #M66 from #J3 (#Pilsworth #Heywood) towards #J4 (#SimisterIsland) 2 lanes have been closed due to a collision. Traff…,20562
-1,Siao lang too many https://t.co/5gmNgp8G2S,20563
0,"🚏 DIVERSION 🚏 HIGHBRIDGE ROAD, BARKING: Routes 325 366 are on diversion in both directions due to a collision. Buses are…",20564
1,Driver involved in collision after pedestrian walks across Highway 427 - CTV News: https://t.co/OLN7HuOCc8,20565
2,✅ CLEARED ✅ Routes 325 366 are back to their normal routes on Highbridge Road following an earlier collision. https://t.c…,20566
-1,Galaxy collision images taken by the Hubble Space Telescope https://t.co/sWUlI3DCEV,20567
0,"#OnThisDay 1942 submarine HMS TRIUMPH is lost off Greece, probably as the result of a collision, with the loss…",20568
2,"Incident closed: Collision on M7 between J05 - ATHGOE and J04 - RATHCOOLE (East) Lanes affected: Lane 2, Lane 3 https://t.co/kt5EM5opsR",20569
1,Motorcycle Racing Riding Knee Elbow Pads Protector Motor Racing Protective Armor Guards Kit Anti-Collision Motocros… https://t.co/wljd5SHZQ0,20570
-1,This earlier collision N'bound between J9 Red Cow and J7 Lucan has now been cleared and all lanes have reopened.… https://t.co/6NjRd5MOeG,20571
0,#Breaking | Poor visibility leads to an accident in Vellore. Vehicle chain collision leaves 1 dead. TIMES NOW's Shilpa with…,20572
1,West Valley La11898 Sr118 E / I405 N **Trfc Collision-Unkn Inj** https://t.co/xKAfJ4JIkA,20573
2,Central LA Us101 S / N Vermont Ave **Trfc Collision-Unkn Inj** https://t.co/vyRHnE1pYw,20574
-1,TRAVEL: A26 near #Lewes - there is a collision between Earwig Corner and the Barcombe turnoff. Lengthy delays on bo… https://t.co/5k8L6M6IdS,20575
0,Two of three lanes blocked on the M66 Southbound Junction 3-4 (Bury) due to a road traffic collision #TfGMTraffic,20576
2,Powerful GPG collision attack spells the end for SHA-1 https://t.co/29uSQ2Raih #infosec #appsec,20577
1,#RT PeterStefanovi2: RT SuptAndyCox: Now 1 year since the last fatal collision on #A12 #London. During this time we started…,20578
-1,NotifyNYC: Vehicle Collision: Expect southbound traffic delays on the Cross Bronx Expressway at Marmion Avenue in T… https://t.co/XLqEDKQIl6,20579
0,BBC getting their election collision payoff in the form of an interview with Johnson at Downing Street. Avoidant of saying…,20580
1,#B5427 RTC. The unclassified road about a mile from the junction with B5427 towards Nant y Rhiw and the junction with B5113.…,20581
2,Incident closed: Collision on M50 between J09 - RED and J07 - LUCAN (North) https://t.co/kt5EM5opsR,20582
-1,#B5427 RTC. The unclassified road about a mile from the junction with B5427 towards Nant y Rhiw and the junction w… https://t.co/BMfNyJCuxr,20583
0,✅ CLEARED ✅ Routes 325 366 are back to their normal routes on Highbridge Road following an earlier collision. https://t.co/N9X0C1Kteg,20584
2,Powerful GPG collision attack spells the end for SHA-1 https://t.co/29uSQ2Raih #infosec #appsec,20585
1,"Both drivers were standing nearby, hopefully it was a low impact collision.",20586
-1,ROAD TRAFFIC COLLISION Victoria Road Junction with Marathon Road. Road Partially Blocked. Police en route.,20587
0,Poor visibility in #Vellore leads to chain collision of vehicles https://t.co/l6N51b6802,20588
1,3FM News: Police appeal over Mountain Road collision #news #iom https://t.co/AXjU36BCIX,20589
2,#DUBLIN Collision on the M50 northbound cleared. https://t.co/PSzIBsvOzE,20590
-1,The #M66 from #J3 (#Pilsworth #Heywood) towards #J4 (#SimisterIsland) 2 lanes have been closed due to a collision.… https://t.co/Vha43qLTEs,20591
0,"A1058 Coast Road, westbound delays and both lanes blocked at St Peters Road #Wallsend due to a two vehicle collision Po…",20592
2,Incident Update: Collision on M7 between J05 - ATHGOE and J04 - RATHCOOLE (East) Lanes affected: Lane 1 has reopene… https://t.co/1maMcwxi6K,20593
1,"For starters, both PRC CG &amp; PH CG can discuss whether both fleets have fully implemented their respe… https://t.co/fjnPieIIF3",20594
-1,#M20 between J5 #Maidstone &amp; J4 #Leybourne - vehicles involved in the traffic collision have now been moved to lane 1. T…,20595
0,Willows Collision https://t.co/sgfbJ65ehU #slider,20596
1,#RT PeterStefanovi2: RT SuptAndyCox: Now 1 year since the last fatal collision on #A12 #London. During this time we… https://t.co/UQQtuTQ7yt,20597
2,ROAD TRAFFIC COLLISION Victoria Road Junction with Marathon Road. Road Partially Blocked. Police en route.,20598
-1,The Muff to Burnfoot road is currently closed after an overnight collision.,20599
0,Incident closed: Collision on M50 between J09 - RED and J07 - LUCAN (North) https://t.co/kt5EM5opsR,20600
2,Boids: Distributed behavioral model to be a part of herd. Agent simulates 3 behaviors viewing nearest boids (agents… https://t.co/TDJXEf9Gf9,20601
1,Man jailed for serious injury collision: https://t.co/YoSwzr5LoE https://t.co/rHKZxb0iFv,20602
-1,"said every 15 minutes, a road traffic collision is happening on our roads; about 5 people die on our roads eve…",20603
0,#DUBLIN Multi-vehicle collision on N7 inbound. More here: https://t.co/PSzIBsvOzE,20604
1,Final assembly of one of our ScenePro CI 200 TS collision investigation data acquisition systems before shipping to the Aut…,20605
2,"Is Leinster Irish like Dort-Speak English, where a “crèche” is a collision between two vehicles?",20606
-1,"PSA: If you have an A7 device, use the latest Vieux update to save ApNonce Collision blobs for 10.3.3 OTA in the case that Appl…",20607
0,"RT polscotrpu: We are currently attending a road traffic collision on the #A92, northbound near to the Portlethen j… https://t.co/tB7XNShjTn",20608
2,"Simple learning of kites. 1) As soon as you go up, people will come for cutting. 2) Take the collision with your… https://t.co/FxO0salFvX",20609
1,#OnThisDay 2018 Chinese state media confirmed that Iranian tanker SANCHI had sunk after burning for more than a week fol…,20610
-1,"8.30am Castlebar - two vehicle collision at the jnctn of Main St &amp; Market St, Parsons Corner. AVOID driving up from… https://t.co/grLsqCarDG",20611
0,That's an unusual sort of collision… https://t.co/WVN2ez9HuD,20612
1,#M20 between J5 #Maidstone &amp; J4 #Leybourne - vehicles involved in the traffic collision have now been moved to lane… https://t.co/YVx77sqsrr,20613
2,#M25 anticlockwise at J12 #Thorpe - we have a lane 3 &amp; lane 4 closure in place due to a traffic collision. #TrafficOffic…,20614
-1,TRAVEL: A26 near #Lewes - there is a collision between Earwig Corner and the Barcombe turnoff. Lengthy delays on both approa…,20615
0,TRAVEL: A26 near #Lewes - there is a collision between Earwig Corner and the Barcombe turnoff. Lengthy delays on bo… https://t.co/X4KB0kbLAm,20616
2,#M25 anticlockwise at J12 #Thorpe - we have a lane 3 &amp; lane 4 closure in place due to a traffic collision.… https://t.co/mdECSetXAz,20617
1,Now 1 year since the last fatal collision on #A12 #London. During this time we started a highly visible Road Policing Op.…,20618
-1,TESS dates an ancient collision with our galaxy,20619
0,BBC getting their election collision payoff in the form of an interview with Johnson at Downing Street. Avoidant of… https://t.co/OwutTp8Gma,20620
1,** Cleared ** The vehicles involved in the collision have been moved to a safe location and all lanes have reopened… https://t.co/E8NNC7lqD4,20621
2,"Nancy Pelosi is an EMBARRASSMENT Pelosi said ""whatever!"" when the host mentioned protests in Iran are against Islamic reg…",20622
-1,no one is asking u to intervene you lost that power Trudeau's Strong Response On US-Iran Tensions That Led To Ukra… https://t.co/c97pjNa8jw,20623
0,Germany's Con/Lab coalition again gets accounts wrong &amp; ends 2019 with a record-breaking €13.5 billion surplus +€5.5 b…,20624
2,"Boeing called Lion Air ""idiots’', and denied their request for #Boeing737Max training before deadly crash. It's bad e…",20625
1,". ""killed"" a Nigerian Nigerian Dauda Onoruoiza on Ukrainian plane with #FakeNews htt…",20626
-1,"#Iran, grappling with unrest over the Ukrainian plane crash, warns protesters it will do everything necessary to protect the p…",20627
0,It is now timely to make all the profits possible before a fiscal crash this is an excellent encouraging tip https://t.co/ICsETX1Six,20628
1,BREAKING: Iranian Judiciary spokesman says several arrested for their role in Ukraine plane crash - reports https://t.co/uZ…,20629
2,Bond King' Jeffrey Gundlach Is Horrified that Bernie Sanders Will Crash the Stock Exchange https://t.co/8yLtu7mvf7 https://t.co/Tpt9Wfbkzi,20630
-1,Tuesday there will be a vigil for those loss from our Canadian community in the Iranian plan… https://t.co/x3QvcT7bUU,20631
0,Barnstable Police - Six Transported to Hospital Following Multi-Car Crash Involving Mashpee Ambulance https://t.co/NgZxB9ufO0,20632
2,Yeah no shit I’ve literally neve… https://t.co/x7MouL6q7G,20633
1,Crash involving ambulance in Osterville under investigation https://t.co/iDOrtgb9gb,20634
-1,UPDATED: Mashpee ambulance with patient on board involved in multiple vehicle crash… six patients transported to ar… https://t.co/cBW1GjUpoc,20635
0,"Canada's Trudeau: Iran plane victims would be alive had there been no regional tensions Justin is saying, without direct…",20636
1,Let's do a 'Trump deal' to replace the Iran nuclear deal: UK PM Johnson https://t.co/03zvbylOhw,20637
2,Iran says some people arrested for their role in Ukrainian plane crash https://t.co/hFADsZKRPH,20638
-1,when the Amazon drone techs gotta do crash testing https://t.co/m5Iu2xWJYU,20639
0,"Hassan Rouhani added that the ""tragic event"" would be investigated thoroughly, claiming ""one person cannot be solely responsib…",20640
2,I repeat what I said last week after car crash interview on GMS - let's hope she gets elected Labour Leader!…,20641
1,Iran says some people arrested for their role in Ukrainian plane crash https://t.co/bXTQj2pvIx,20642
-1,Three Kwankwasiyya members killed in auto crash News - Fact News Online https://t.co/2bkIFPLFbm,20643
0,Iran launched missiles at a passenger jet. Iran killed 176 innocent civilians. Iran is to blame. Iran should be condemne…,20644
1,"Nancy Pelosi is an EMBARRASSMENT Pelosi said ""whatever!"" when the host mentioned protests in Iran are against Islamic r…",20645
2,https://t.co/Vzt6ZEiZsB All you wanted to know about the #ZeroMDR issue by “It is always good to work towards…,20646
-1,"Iran Warns Protesters as It Grapples With Unrest Over Plane Crash Video appears to show tear gas, gunshot injuries during…",20647
0,Live as M4 drivers face four miles of queues after crash near Slough #driving #news https://t.co/cXrtD8u2B9,20648
2,Eight British Tourists Injured after Passenger Van ... - https://t.co/2iS8XvAy5h - https://t.co/NOF8sXThN2 - -… https://t.co/qe31g4V1Xq,20649
1,"Weapons-yielding thieves crash getaway car, leave pawnshop workers extremely shaken | T-10 NEWS… https://t.co/0NwLibBej9",20650
-1,Badminton king Momota faces two months out after fatal car crash https://t.co/PFPkSk9Fx6 https://t.co/PFPkSk9Fx6,20651
0,Bose QC35 price crash – premium wireless headphones dropped to ‘lowest’ ever price – NEWPAPER24… https://t.co/Jv8xkZgf3J,20652
1,Iran says some people arrested for their role in Ukrainian plane crash https://t.co/PV5ShXflfB https://t.co/PqYHjrmKjJ,20653
2,"Several prominent Iranian state television and radio hosts have quite their jobs, ""saying they could no longer lie for the gov…",20654
-1,#BREAKING: Trudeau says the 57 Canadians killed when Iran shot down Ukrainian International Airlines Flight 752 would be al…,20655
0,Bose QC35 price crash – premium wireless headphones dropped to ‘lowest’ ever price – NEWPAPER24… https://t.co/IyfbUDGAFU,20656
2,Crash Course Into JavaFX: The Best Way to make GUI Apps - A #FREE Course Learn more: https://t.co/3zfzcMltm1 #Java #Prog…,20657
1,bro how is my internet gonna crash in a middle of a league match??? 🥶🥶,20658
-1,'Crash' course for bollywood - Never stand with the anti-national leftist goons in the name of activism and protest cu…,20659
0,Derangement Of The Day ⁦⁩ can’t even report on #Iran protests without equating treatment of the press with…,20660
1,FMCSA to Conduct New Major Large Truck Crash Causation Study https://t.co/SuP7Hk7tON,20661
2,Mandy the cat came first while matt was still recovering from the citadel crash and before kaidan stepped down as a… https://t.co/a87MyNmsiw,20662
-1,Arrestaties in Iran in verband met crash Boeing https://t.co/FkfMJyCILs,20663
0,How can one justify the killing of 176 passengers aboard of plane by punishing the few who were all responsible fo… https://t.co/pc30ilTHc2,20664
2,"No, if the Iranian dictatorship hadn't shot them out of the sky they would have been home https://t.co/IumidawfqU",20665
1,Three morning stories: 🔴 Iran vows to 'punish' those responsible for plane crash https://t.co/mvoh96bPai 🔴 PM: C… https://t.co/O91wmTNFBY,20666
-1,"""Johnson: New Trump Deal Can Replace the Iran Nuclear Pact"" by Reuters via NYT https://t.co/S0YCAP80qn",20667
0,Canada's Trudeau: Iran plane crash victims would be alive had there been no tension in region https://t.co/RaQoyLebSI https://…,20668
1,"BoundaryStones: 38 years ago today, Washington mourned two unrelated but deadly tragedies– the crash of Flight 90 i… https://t.co/IX4Mpwe9iP",20669
2,Why are you still calling it a plane crash 🧐 https://t.co/lLCCbCB6sD,20670
-1,Did I crash at 8 pm yesterday and woke up just now?,20671
0,A war between uhuru and ruto will crash the country much faster than… https://t.co/0FMPtaqzdB,20672
2,I hope this causes Bernie to crash and bern. So sick of it! https://t.co/A…,20673
1,All ready for the website to crash trying to get West Ham fa cup tickets 😁⚽ Benefits having away season ticket 👌 #wba,20674
-1,This was an absolutely car crash interview by !! Now bored of racism being used to win an argument https://t…,20675
0,"Story of #ModernWarfare - crash every single moment and lose all the progression for that gold camo, because dev at… https://t.co/1rUxKAO28g",20676
1,"Nah. I want to start wearing suits more. But the opportunity never presents itself. I should just crash a wedding,… https://t.co/QtIth0Aau6",20677
2,"In an exclusive interview with , Prime Minister Justin Trudeau said that in his opinion, the ""tensions"" in t…",20678
-1,#NotMyPM on BBC says #ReleaseTheRussiaReport will be released in weeks. How many weeks #RussiaReport. Probably enou… https://t.co/WH2MKoa3jm,20679
0,"Don’t rush the come up by trying to impress folks, that’s how you become a crash dummy.",20680
2,Canada’s Trudeau addresses US role in deadly Iran plane crash https://t.co/B9MmKgf5kj,20681
1,"""Without recent escalations, Iran plane crash victims would be ‘home with their families’"" - Justin Trudeau. THIS is the…",20682
-1,"Canada's Trudeau: Iran plane victims would be alive had there been no regional tensions Justin is saying, without… https://t.co/vDPITzpJ0W",20683
0,#BREAKING: Several people have been arrested because of their role in the Ukrainian plane crash in Iran that killed all 176 peo…,20684
1,"#Breaking: Some people were arrested over Ukrainian aircraft crash in Iran, media reports.",20685
2,A man's died after a serious crash in #Hanbury in #Worcestershire yesterday afternoon #HeartNews https://t.co/jprAGzwHUL,20686
-1,#BREAKING: Several people have been arrested because of their role in the Ukrainian plane crash in Iran that killed… https://t.co/scWtzlb8Ku,20687
0,"Iranian authorities warned protesters not to stage further antigovernment demonstrations, as a video appeared to show security…",20688
2,"SHIMMERING PAISTE SIGNATURE 16"" FULL CRASH! EXCD 988 Gs WHY PAY $320 https://t.co/9Mz29E9Bw4 https://t.co/pCuAmIW6VL",20689
1,"And Warren added, ""For my money, Crash is the finest Best Picture winner of the las… https://t.co/dLbtS4rTt7",20690
-1,Good God no - this a cheap stunt to placate the gammons. Given the amount of cash the… https://t.co/yGtQrqRXht,20691
0,Presenter Gellare Jabbari apologised to Iranians ‘for the 13 years I told you lies’ https://t.co/BU9BzvKLY6,20692
1,I wish #Chhapaak had not crashed so badly. Subjects like these must be discussed through a film. But Deepika’s own co…,20693
2,"Boeing employees mocked Lion Air staff for seeking 737 Max training, calling them ""idiots."" A year later 189 people died when…",20694
-1,Camera app crashed while I was taking a photo and this was the result via /r/softwaregore https://t.co/HnwPFp2YUI… https://t.co/09tr7h2ctu,20695
0,"They hear ur having a bad time, no sympathy. hear u starving, no help. hear ur business has crashed, no aid. hear y… https://t.co/dgZ13ncteH",20696
2,my streamlabs obs and twitch both crashed. GGs everyone.,20697
1,Crashed the boat https://t.co/qEObdt54m2,20698
-1,UNIAN info the Ukrainian plane 737 that crashed killing all its victims in Iran would have faced the same fate beca… https://t.co/BwLFWUySbo,20699
0,Many of you may not remember the 1983 Soviet shoot down of KAL 007. The Korean Jumbo jet was first reported to have… https://t.co/TNct73ynWp,20700
1,Sir Patrick..love StarTrek and I love our fantastic economy and don’t give a wit what you think about po…,20701
2,Racksterly has crashed??,20702
-1,Amakhosi have crashed the PSL website. I was trying to go register my vote but now it's not impossible.,20703
0,"Seventy-seven years after it vanished off the coast of Hawaii, a World War II fighter has been discovered. #9News https://t.co/lVohkid5Au",20704
2,A crashed car turns into a man being shot dead https://t.co/2Z9z51AfG7 via,20705
1,The women were doing a left turn when the guy crashed into them coming from behind. He was speeding about 140 km/h… https://t.co/m3DPHJKxOc,20706
-1,Obama killed a guy who was responsible for the worst terrorist attack on American soil.… https://t.co/W2IRRUjB9I,20707
0,"ℹARMY, Apparently as it seems #CONNECTBTS_ONLINE is a new website,as rumours say,a lot searched &amp; crashed😁 2 hints…",20708
1,Damn almost crashed cuz I was falling asleep on the wheel #whoops,20709
2,Rajneeti News (Stardust: Oldest material on earth found inside meteorite - Al Jazeera English) A meteorite that cr… https://t.co/EOrtGGN9ha,20710
-1,Driver of stolen tractor trailer killed when truck crashed into a car &amp; then another at Eglinton/Mavis in Mississauga. Other…,20711
0,This guy is a prize plonker... have you ever heard him speak? He would worry me if I wa… https://t.co/E0Q1E3LGM1,20712
2,Meteorite that crashed in 1969 found to contain 'most ancient matter on Earth' https://t.co/phPrIy3au8,20713
1,"imagine: 15x09 airs. dean and cas share a kiss on screen. ""Destiel Kiss"" is trending on twitter. everyone is freaking out a…",20714
-1,"for Kiana, another victim in the crashed airplane https://t.co/dIT0dZK03s",20715
0,4) Kanhaiya filed his nomination for MP elections ( and lost miserably) from a constituency where vot… https://t.co/94977WhwRK,20716
1,DISTURBING video of the last moments on the flight that crashed in Iran. My God you would hope it was quick it was painles…,20717
2,"I lost most my work when my laptop crashed mme kana, also produced Noello x Ghubu rap",20718
-1,#Chhapaak Crashed at Mass Clash with #Tanhaji finished this movie Blame should be given one &amp; only to FOX STAR It was a…,20719
0,"Throw the book at her! She should NEVER be allowed to drive again, much less a School Bus! Her own two children in the…",20720
2,"On Wednesday, Jan. 8, a jetliner operated by Ukrainian International Airlines crashed shortly after taking off in Iran. Al…",20721
1,"Yesterday I slept from 5a-9a, today I crashed at like 6pm Woke up at 2am and now I'm ready to go for the day I guess?",20722
-1,Today's game was about a man who just became a father! The game was like this: It showed a full-screen gray color t… https://t.co/ajSf2r1BSZ,20723
0,"what the great father has built, are now crashed, smashed and pulverized to pulp.. sad sad..",20724
1,I sprained my wrist and bruised my fingers punching a sofa when I couldn't book flights to Dublin. The web…,20725
2,Apparently the plane crashed into the missile which was fired by Iranian regime. But Qasem Soleimani car didn’t crash into th…,20726
-1,"It would have crashed into all 3, for sure",20727
0,ke tla cheka harddrive at home. PC Crashed. phone dead. so you just hoping for miracles brother.,20728
